,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
605,2BDB6Mf9m4qhgxZzv03ziX,The Piano Guys,Happier,Happier,48,0.539,0.539,5.0,-8.029,1.0,0.0263,0.949,0.853,0.106,0.0966,100.025,224400.0,4.0
606,0yZ9AtjultQdU5KL7mL1ai,The Piano Guys,Begin Again,The Piano Guys 2,40,0.402,0.361,7.0,-10.758,1.0,0.0335,0.981,0.853,0.0822,0.214,78.948,247987.0,4.0
607,11bCHjLwV7XLUc94MKK57O,The Piano Guys,Without You,The Piano Guys,45,0.622,0.477,2.0,-11.085,1.0,0.0257,0.73,0.881,0.0927,0.517,134.999,216693.0,4.0
608,4v6EUO6tC8RlZDvJ3DBV86,The Piano Guys,A Million Dreams,Limitless,55,0.576,0.209,10.0,-19.572,1.0,0.0418,0.987,0.913,0.11,0.262,139.88,285827.0,4.0
609,71I9xjigtEcEYcbZgtvG1J,The Piano Guys,Story of My Life,Wonders,54,0.318,0.445,3.0,-9.597,1.0,0.0348,0.986,0.828,0.0892,0.0962,123.855,270813.0,4.0
610,2mJ5eyF4dXoo4t5QghoIQr,The Piano Guys,Avengers/Portals,Avengers/Portals,45,0.282,0.548,2.0,-8.725,0.0,0.0509,0.894,0.873,0.0569,0.136,120.15,177000.0,4.0
611,7k0KOplnvXm5GUkw7RXYg0,The Piano Guys,A Sky Full of Stars,Uncharted,55,0.625,0.587,7.0,-9.812,1.0,0.0354,0.318,0.678,0.114,0.255,125.025,248000.0,4.0
612,6DNVulVDW2tia3ZIpZjcIR,The Piano Guys,(It's Gonna Be) Okay,Uncharted,47,0.693,0.775,8.0,-5.529,1.0,0.0353,0.118,0.00073,0.0676,0.838,119.985,210560.0,4.0
613,78sadk681kINGMrxXw1iDl,The Piano Guys,What Makes You Beautiful,The Piano Guys,45,0.732,0.596,4.0,-10.064,1.0,0.0325,0.856,0.94,0.0824,0.496,130.054,174267.0,4.0
614,4lAZaMGhx9Di03Vz9tfNzy,The Piano Guys,Titanium / Pavane,The Piano Guys,53,0.542,0.492,0.0,-9.389,0.0,0.0275,0.947,0.851,0.0966,0.349,127.922,290307.0,4.0
615,7xPQY7skgsujvvVyoE5lBi,The Piano Guys,Beethoven's 5 Secrets,The Piano Guys,57,0.302,0.515,2.0,-9.303,1.0,0.0414,0.795,0.904,0.079,0.111,150.285,309773.0,4.0
616,7i9XGfQXm9fY3CM4fLa2vA,The Piano Guys,Michael Meets Mozart,The Piano Guys,41,0.615,0.459,9.0,-11.606,0.0,0.032,0.687,0.932,0.137,0.109,90.996,318800.0,4.0
617,5KaNi4AEXhiqfouONO5fM0,The Piano Guys,Hello / Lacrimosa,Uncharted,47,0.182,0.401,5.0,-9.312,0.0,0.047,0.908,0.885,0.142,0.318,81.817,231733.0,4.0
618,5eQLcYDijgzO4G48T3x0yW,The Piano Guys,Waterfall,The Piano Guys 2,33,0.415,0.551,7.0,-11.834,1.0,0.0417,0.852,0.934,0.223,0.654,122.396,182453.0,4.0
619,3O2eVEuUsN1MNCiKGaZxSt,The Piano Guys,Berlin,The Piano Guys 2,31,0.556,0.624,4.0,-9.103,0.0,0.0298,0.571,0.839,0.104,0.378,145.478,240573.0,4.0
620,1paWB93HOc8W9RAZRooFg4,The Piano Guys,The Mission / How Great Thou Art,Wonders,51,0.138,0.194,3.0,-14.62,1.0,0.0392,0.988,0.674,0.127,0.0706,77.757,186573.0,3.0
621,6dqDzxkK6QVjRIogGJo9U9,The Piano Guys,Pictures at an Exhibition,Wonders,38,0.474,0.341,5.0,-10.665,0.0,0.0318,0.962,0.876,0.0856,0.157,120.043,242280.0,4.0
622,0nIO6lmFEdRPyQi4uJaHon,The Piano Guys,Arwen's Vigil,The Piano Guys,43,0.516,0.172,4.0,-14.942,0.0,0.0377,0.99,0.925,0.107,0.125,120.046,235293.0,3.0
623,1t4NUQuv33szmm8jeLzsZW,The Piano Guys,Rewrite the Stars,Limitless,56,0.505,0.523,10.0,-7.838,1.0,0.0348,0.952,0.272,0.141,0.173,125.018,211533.0,4.0
624,4eYaDRhiL5iesFp2EuoODr,The Piano Guys,A Thousand Years,The Piano Guys,55,0.23,0.217,10.0,-13.464,1.0,0.0386,0.989,0.892,0.0844,0.156,157.084,275973.0,3.0
625,3ewgVu5dbOhBgNhd9pZlwo,Ian Wong,Game of Thrones Theme - Piano Version,Game of Thrones Theme (Piano Version),41,0.414,0.168,0.0,-18.036,0.0,0.044,0.995,0.936,0.109,0.171,161.808,102935.0,3.0
626,0qe0REpyueaBakSU0JA7o9,o k h o,Long Espresso,La Caffetteria,0,0.713,0.303,11.0,-12.477,1.0,0.11,0.779,0.00336,0.465,0.812,76.022,95143.0,4.0
627,4W3xss9PXwMPvoMTXAcAQs,o k h o,Hurry Up,La Caffetteria,0,0.725,0.224,10.0,-16.027,0.0,0.35,0.919,0.45,0.19,0.516,79.024,81429.0,4.0
628,37XpkZ67bAY9VgP7Ab7d4x,Knowmadic,Fade,Fade,32,0.524,0.325,11.0,-12.764,0.0,0.267,0.943,0.235,0.0941,0.504,73.828,157000.0,4.0
629,6pFiKji7aJCwMIYKROgQw9,Knowmadic,Idkanymore,Lately,51,0.552,0.434,8.0,-10.501,1.0,0.554,0.977,0.543,0.0977,0.696,143.18,84787.0,4.0
630,4iGaeoHTGrPTtzfQVptwoO,Knowmadic,ghostin,Nowhere,47,0.704,0.284,10.0,-13.622,1.0,0.0689,0.957,0.905,0.106,0.464,86.018,133750.0,4.0
631,0Sual1ICmnvv1bZ8IEZsS5,Jinsang,Bliss,Life,55,0.588,0.352,6.0,-13.197,0.0,0.0546,0.566,0.924,0.111,0.581,170.71,89438.0,4.0
632,0ASYuzPsTBA6ZmIsuvNZby,Nohidea,falling down (feat. shiloh),Esuna,68,0.783,0.319,6.0,-16.088,1.0,0.285,0.909,0.157,0.326,0.525,80.102,96000.0,4.0
633,10hweQwWcUhBcpipYEvCYD,Rook1e,I Fell in Love with You One Night in September,Dreams for Two,64,0.532,0.137,3.0,-19.672,1.0,0.0648,0.943,0.824,0.0852,0.0732,89.346,96005.0,3.0
634,34MqDD3411uJQvXsqpZv3D,Burbank,"Sorry, I Like You","Sorry, I Like You",66,0.833,0.641,9.0,-6.337,1.0,0.0613,0.266,3.75e-06,0.268,0.586,86.02,122791.0,4.0
635,0hsfFHc8o9pXJnQbJMh42U,Burbank,lemonade,bedroom,41,0.783,0.785,0.0,-6.954,0.0,0.153,0.0273,0.551,0.311,0.852,91.048,91953.0,5.0
636,00iwQgjIgoGO94BRBDyClo,Kudasaibeats,The Girl I Haven't Met,Falling,64,0.785,0.222,8.0,-21.624,1.0,0.0418,0.86,0.84,0.106,0.327,139.885,195000.0,4.0
637,34A2accnIDPOhkRltN8KJY,90sFlav,Call me,Collection,70,0.748,0.265,8.0,-12.074,0.0,0.229,0.952,0.917,0.0866,0.14,77.009,126250.0,4.0
638,5rXnIIFsYn3qIX4fngmd4A,90sFlav,Still Waiting,Collection,34,0.839,0.461,7.0,-7.26,1.0,0.235,0.305,0.809,0.112,0.331,78.001,96183.0,4.0
639,76bqpXdcQBtnQw6ByKQjvO,Blvk,Withu,Beat Batch #3,55,0.741,0.219,10.0,-11.878,0.0,0.0813,0.853,0.935,0.109,0.519,156.116,104620.0,4.0
640,3BwkVVnNlbNkWhf3JQ3T55,Blvk,Under the Trees,Beat Batch #3,46,0.745,0.245,10.0,-14.858,1.0,0.101,0.728,0.743,0.0974,0.318,149.953,115200.0,4.0
641,3NplNxwQOuqYpCGuHm6oOm,Hazy Year,Quit Asking Me for Sandwiches,No Txpxs Allowed,56,0.645,0.501,5.0,-8.976,1.0,0.345,0.978,0.667,0.492,0.513,99.809,134118.0,3.0
642,3Bj1ov35SUZ543hk6F3uNF,Hazy Year,Smoking on Starstuff,No Txpxs Allowed,36,0.502,0.382,4.0,-11.282,1.0,0.0991,0.647,0.645,0.106,0.612,77.663,115663.0,1.0
643,1lLaX6uvgWWqkuvVObiCnH,Two Sleepy,chillin,Sleep Bumps,36,0.822,0.32,2.0,-12.204,1.0,0.052,0.798,0.802,0.104,0.8,83.578,62936.0,4.0
644,7qgkOc0dgrxRgr2mnr4HEV,Two Sleepy,im going to sleep,Sleep Bumps,29,0.543,0.245,8.0,-13.82,1.0,0.258,0.73,0.925,0.232,0.623,237.615,82924.0,3.0
645,6sOdfZHZomcyLQYmKgQodD,Two Sleepy,wntr,Sleep Bumps,24,0.644,0.143,2.0,-16.03,1.0,0.0735,0.629,0.875,0.0508,0.439,68.46,69230.0,4.0
646,3ZD3muZsNvYFQmdzah1Nga,Flavors,by my side,roses [beat tape],42,0.638,0.0489,9.0,-12.737,0.0,0.173,0.486,0.892,0.0881,0.419,81.804,135500.0,4.0
647,3rDtYwyfZNfTfxjyivntg5,wüsh,Roses,For Her,42,0.898,0.287,9.0,-7.027,0.0,0.394,0.444,0.764,0.114,0.311,91.063,95350.0,4.0
648,2xGgdpk8jGngVguCfsQG8T,Dylan Sitts,Excursion,Swimmingly,54,0.831,0.444,4.0,-9.945,0.0,0.0446,0.44,0.319,0.0659,0.305,113.923,153684.0,4.0
649,7GFt2LADobdLm25reQgEyK,H.1,Nothing changes: everything is different,Nothing changes: everything is different,57,0.573,0.177,3.0,-18.774,0.0,0.347,0.922,0.6,0.108,0.312,130.187,169796.0,1.0
650,0Ulpm8SoYA6e7ZDdFqzc97,Wenzel,Depiction,Depiction,56,0.595,0.285,11.0,-14.36,0.0,0.0371,0.973,0.946,0.146,0.305,130.021,118154.0,3.0
651,7x4LgEvB4WNXnqDvQAgLS5,Smika,Quilt,Turquoise,50,0.838,0.159,3.0,-10.965,1.0,0.0649,0.982,0.948,0.14,0.289,66.97,127220.0,4.0
652,6SM9wXpzMbD0Sivei8dOUm,Aso,Inside All Day,Inside All Day,53,0.67,0.0876,1.0,-22.869,0.0,0.215,0.624,0.884,0.104,0.345,84.837,146000.0,3.0
653,254kuaMH6WLGAGtRd8z5oG,Aso,Seasons,Two / Seven EP,22,0.772,0.413,6.0,-7.32,0.0,0.0362,0.114,0.839,0.112,0.339,92.997,266000.0,4.0
654,7laPt9sVrlXLK80PoQf05p,Flitz&Suppe,OdeToYou,OdeToYou,27,0.673,0.356,3.0,-10.683,0.0,0.0365,0.503,0.814,0.111,0.145,81.008,181481.0,4.0
655,2uQvqa4rGcqdC0iP4LDGUq,City Girl,Velvet Garden,Neon Impasse,53,0.418,0.158,2.0,-14.005,1.0,0.0852,0.819,0.739,0.0911,0.124,85.762,233198.0,4.0
656,5kghYrWusPOZ2Ev7X93hw8,Smuv,thats right,sundays,50,0.84,0.21,7.0,-21.816,1.0,0.0526,0.331,0.0014,0.123,0.916,162.012,76744.0,4.0
657,3izuaLqYKLPLargJXoErNk,Made in M,Lakshmana,Nest,51,0.648,0.217,7.0,-14.142,1.0,0.252,0.853,0.604,0.107,0.528,85.999,114500.0,4.0
658,2PGtQpxxPvhzHLoaz83hLp,sadtoi,Jeux D'eau,Chillhop Daydreams,27,0.779,0.23,0.0,-16.382,1.0,0.457,0.85,0.0228,0.683,0.258,73.512,144000.0,4.0
659,59PXP2z7IjnPay5IoVX4EG,Sumwun,Palma,La Planta,47,0.761,0.0682,7.0,-13.573,0.0,0.0854,0.769,0.884,0.0507,0.613,82.13,99748.0,4.0
660,5CiJgYqEopAiCRBOjMb5j0,Ok2222,"Hold on, Pt. 2",Lonely,46,0.608,0.18,10.0,-18.239,1.0,0.0402,0.886,0.29,0.147,0.113,60.02,84000.0,4.0
661,2qlT4K544NUSETZanM2WnO,Ibrahim,Evening Chimes,Evening Chimes,39,0.72,0.312,2.0,-8.912,1.0,0.0327,0.35,0.831,0.11,0.314,78.019,150988.0,4.0
662,2uIz4Meb75jH3CEtrEc6it,aimless,taurus,for you,41,0.757,0.382,7.0,-10.216,0.0,0.237,0.939,0.942,0.122,0.243,80.991,59000.0,4.0
663,1GK8IGST7h1RoDYl2x8981,Idealism,Snowfall,Chillhop Essentials Winter 2016,56,0.511,0.325,0.0,-14.527,1.0,0.0746,0.728,0.391,0.0974,0.471,83.122,176500.0,4.0
664,5mZ9cFi7a1jq1BXjicPy8f,eevee,m i s t,ep seeds,20,0.626,0.229,1.0,-15.701,0.0,0.046,0.358,0.48,0.116,0.393,130.065,118183.0,4.0
665,2A3bViFrWuEoxReU9YgCyc,Tom Doolie,Aeroplane,Chillhop Daydreams 2,30,0.76,0.306,11.0,-12.863,0.0,0.385,0.713,0.837,0.391,0.963,86.001,106125.0,4.0
666,2rXh4A15kcTFzXlwdNRLkY,Hyperparadise,Morning,Morning,0,0.492,0.234,8.0,-18.824,1.0,0.212,0.826,0.885,0.14,0.302,165.798,181525.0,4.0
667,7KRwU0dEFeIULnYzOUpTqn,ENRA,patio flowers,patio flowers,51,0.59,0.197,1.0,-12.46,0.0,0.0317,0.0951,0.797,0.107,0.0367,85.027,112956.0,4.0
668,6DGO90g6zTsLnQ4WuGZpne,Guustavv,Blues Clues,Borta,47,0.779,0.352,7.0,-5.826,1.0,0.341,0.555,0.0,0.114,0.542,117.21,127180.0,4.0
669,3xPSM0OMQ7ADWM6inim2nj,Lofi Coffee,Trem Do Corcovado,Trem Do Corcovado,49,0.908,0.696,7.0,-7.556,1.0,0.272,0.222,0.718,0.133,0.673,132.39,91412.0,4.0
670,5jSHEphh8r7VnQYwavSFPf,Hyperparadise,Sunset,Untitled Beat Tape,0,0.669,0.2,5.0,-16.88,0.0,0.197,0.934,0.901,0.138,0.506,166.25,177854.0,4.0
671,0WZ4gtS8RX39NqF1xhAXbQ,Guustavv,Cityscape,Vatten,54,0.922,0.508,8.0,-7.491,0.0,0.132,0.187,0.386,0.0934,0.696,140.056,144000.0,4.0
672,4NQvsvvX5UFFXZpXj9hkvA,Justnormal,Dark Wood,Seasonal Expression,57,0.724,0.24,6.0,-13.317,1.0,0.275,0.822,0.415,0.115,0.461,173.945,129345.0,4.0
673,57RA3JGafJm5zRtKJiKPIm,Wallows,Are You Bored Yet? (feat. Clairo),Nothing Happens,87,0.682,0.683,8.0,-6.444,0.0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000.0,4.0
674,035fB4qKVUc0GOW0oJcKMF,White Noise Therapy,Clean White Noise,White Noise Therapy Vol. 1,59,0.0,0.0163,1.0,-24.419,1.0,0.0,0.728,0.326,0.111,0.0,0.0,422510.0,0.0
675,1IjRDlRGx7GdLRDtzGxGs9,White Noise Therapy,Flight to Amsterdam,White Noise Therapy Vol. 1,50,0.148,0.475,11.0,-33.381,0.0,0.093,0.933,0.68,0.109,0.0392,73.192,422650.0,4.0
676,0mLEhWB4vwLGcte4lImHNq,White Noise Therapy,Deep Thought,White Noise Therapy Vol. 1,42,0.0,0.0163,1.0,-24.419,1.0,0.0,0.728,0.326,0.111,0.0,0.0,422510.0,0.0
677,03MaQAFrozGiljlbWEKANU,White Noise Therapy,Sweet Dreams,White Noise Therapy Vol. 1,36,0.168,0.194,3.0,-32.701,0.0,0.0648,0.706,0.253,0.112,0.103,138.797,422603.0,4.0
678,0f50RVYY0LxyzMtWkL2ViJ,White Noise Therapy,Clothes Dryer - Loopable with no fade,"Brown Noise Therapy Sessions (Loopable Audio for Insomnia, Meditation, and Restless Children)",28,0.357,0.851,6.0,-15.286,1.0,0.0887,0.832,0.928,0.16,0.244,126.731,61020.0,3.0
679,1Hwqyh9spG5jAPURfzORuX,Rain Sounds,Relaxing Rain,White Noise Rain,32,0.0,0.000574,2.0,-19.924,1.0,0.0,3.51e-06,0.814,0.393,0.0,0.0,75649.0,0.0
680,2yAr91sJO2OQinZLghgnzr,j-hope,Blue Side (Outro),Hope World,64,0.499,0.394,9.0,-10.202,0.0,0.0261,0.0149,0.901,0.309,0.0812,80.466,90540.0,4.0
681,48XfojJC87VKLlUotYV0Gm,BTS,The Truth Untold,Love Yourself 轉 'Tear',71,0.57,0.422,1.0,-7.561,0.0,0.0422,0.372,0.0,0.127,0.169,113.007,242293.0,4.0
682,41sIKltzKnhFsDXWTKjO3R,Agust D,So Far Away,Agust D,65,0.485,0.828,11.0,-4.505,0.0,0.112,0.00927,0.0,0.325,0.277,93.723,358271.0,4.0
683,0WNGsQ1oAuHzNTk8jivBKW,BTS,Spring Day,You Never Walk Alone,75,0.539,0.846,8.0,-3.192,1.0,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,274097.0,4.0
684,6ePyl2ns4b7MVYhjsj32ZK,BTS,Intro: Singularity,Love Yourself 轉 'Tear',66,0.775,0.271,1.0,-9.131,0.0,0.092,0.554,0.00285,0.112,0.204,104.001,196998.0,3.0
685,2241mgLB8g6UVHLS0PULye,Agust D,"Interlude_dream, Reality",Agust D,54,0.595,0.255,1.0,-10.061,1.0,0.0454,0.641,0.873,0.101,0.077,150.108,92685.0,4.0
686,6VLIngaUede3N5lt37NL8b,BTS,좋아요 Like,2 COOL 4 SKOOL,0,0.739,0.711,0.0,-4.142,0.0,0.0644,0.308,0.0,0.196,0.778,100.953,231967.0,4.0
687,19oZRCn6gzQGdKRmv3XmNk,BTS,Interlude,2 Cool 4 Skool,50,0.926,0.256,1.0,-13.39,0.0,0.336,0.539,0.878,0.389,0.839,125.895,52439.0,4.0
688,0KdGpuuwPDxTB98QHKrDQQ,BTS,Let Me Know,DARK & WILD,0,0.611,0.817,11.0,-4.861,0.0,0.0982,0.00951,0.0,0.105,0.177,136.036,256240.0,4.0
689,7lcLQm6jVh9xV0JyYyWyBP,BTS,이불킥 Embarrassed,DARK & WILD,0,0.488,0.893,2.0,-3.029,1.0,0.305,0.187,0.0,0.359,0.531,82.993,241760.0,4.0
690,7drWG3eS03j0sfB09UzMEK,BTS,Rain,DARK & WILD,0,0.705,0.845,1.0,-4.919,0.0,0.123,0.0252,0.0,0.358,0.344,89.96,265360.0,4.0
691,0IUUAT817hQWEUfFaNurrI,BTS,Interlude: What Are You Doing Now,Dark & Wild,52,0.783,0.683,4.0,-5.195,1.0,0.0897,0.0532,0.772,0.0529,0.552,82.996,41757.0,4.0
692,3asJVXjbxNEOwPUL47wvcc,BTS,INTRO : Ringwanderung,FACE YOURSELF,54,0.589,0.824,10.0,-6.402,0.0,0.26,0.552,0.0275,0.133,0.207,115.3,86053.0,4.0
693,6NbfFVZ01Ttvvqmcok8DxL,BTS,Crystal Snow,FACE YOURSELF,64,0.618,0.766,3.0,-4.507,1.0,0.0323,0.117,0.0,0.121,0.448,113.997,323360.0,4.0
694,4a8guR4owPEdDyLsPIC6HP,BTS,Spring Day - Japanese ver.,FACE YOURSELF,52,0.572,0.825,8.0,-4.383,1.0,0.037,0.104,0.0,0.085,0.424,106.976,276840.0,4.0
695,0qrPZ27AhOahJivGsDbUSS,BTS,OUTRO : Crack,FACE YOURSELF,53,0.729,0.386,2.0,-5.623,1.0,0.382,0.864,0.574,0.114,0.0567,90.138,74747.0,4.0
696,5cQB9fbuQCz4muQUFkv3rR,BTS,Serendipity (Full Length Edition),Love Yourself 結 'Answer',74,0.347,0.578,8.0,-7.525,1.0,0.0626,0.445,0.0,0.231,0.226,86.73,276708.0,5.0
697,7L8hkKW4hnemNfuOfEZcle,BTS,Epiphany,Love Yourself 結 'Answer',73,0.509,0.558,2.0,-6.369,0.0,0.0276,0.29,0.0,0.131,0.327,135.879,240362.0,4.0
698,6kX452oUUNojKWNNuc1nqx,BTS,Butterfly,The Most Beautiful Moment in Life Pt.2,69,0.448,0.776,6.0,-4.498,1.0,0.0571,0.0149,0.0,0.12,0.294,149.806,238862.0,4.0
699,6ESRqSLumyZz7YCeCRuxWm,BTS,Whalien 52,The Most Beautiful Moment in Life Pt.2,59,0.585,0.93,10.0,-2.707,0.0,0.241,0.0992,2.54e-06,0.345,0.735,90.029,243222.0,4.0
700,38S0v2f5ljxzQE2CCdRVkd,BTS,Butterfly (Prologue Mix),The Most Beautiful Moment in Life: Young Forever,58,0.377,0.541,6.0,-6.451,1.0,0.0487,0.0446,0.001,0.0909,0.135,74.341,295128.0,4.0
701,62DeqSXWw36b1jzGWozXFq,BTS,Run (Ballad Mix),The Most Beautiful Moment in Life: Young Forever,54,0.568,0.774,6.0,-3.188,0.0,0.036,0.0309,0.0,0.379,0.595,128.013,257000.0,4.0
702,4BMbbfwW9GLl9b05ecYKVa,BTS,House of Cards (Full Length Edition),The Most Beautiful Moment in Life: Young Forever,67,0.367,0.67,2.0,-4.485,0.0,0.0517,0.334,0.0,0.147,0.386,104.96,226212.0,4.0
703,3p5PbT7QMSQpTG5X1qUqk1,BTS,Love Is Not Over (Full Length Edition),The Most Beautiful Moment in Life: Young Forever,61,0.462,0.577,2.0,-5.089,1.0,0.0846,0.124,0.0,0.127,0.278,102.972,221620.0,4.0
704,2IEQHXxE3ouwypVsdSB7Wj,BTS,I Need U (Urban Mix),The Most Beautiful Moment in Life: Young Forever,54,0.56,0.814,5.0,-3.603,0.0,0.0682,0.11,0.0,0.188,0.534,74.01,215189.0,4.0
705,0WKFpTh8yUOVwYs3hk2Hgv,BTS,WE ON,"O!RUL8,2?",0,0.806,0.796,5.0,-4.347,1.0,0.151,0.0482,2.03e-06,0.113,0.825,97.029,231467.0,4.0
706,4ghMiagkzVFoprj29pg7fy,BTS,COFFEE,"O!RUL8,2?",0,0.653,0.795,0.0,-6.624,1.0,0.0929,0.00974,0.0,0.34,0.562,92.039,261427.0,4.0
707,5kD6DnMehM1XD8dvS83Xzu,BTS,Outro: Luv in Skool,"O!RUL8,2?",55,0.693,0.392,5.0,-6.615,1.0,0.0439,0.0508,0.0,0.144,0.473,131.863,86045.0,4.0
708,4C5gHVYvSSJRPsunMJqdsd,BTS,Butterfly - Japanese Ver.,Run (Japanese Ver.),35,0.289,0.788,1.0,-4.452,1.0,0.0718,0.0218,0.0,0.0553,0.231,69.552,241867.0,4.0
709,1P4fAbjYQqI5jA3Yshgpof,BTS,하루만,Skool Luv Affair,0,0.505,0.713,9.0,-4.71,1.0,0.376,0.174,0.0,0.405,0.326,190.211,239827.0,4.0
710,2M2LSar3DJWLQHcp1MZETj,BTS,Outro: Propose,Skool Luv Affair,54,0.398,0.847,2.0,-2.489,1.0,0.159,0.467,0.0,0.205,0.514,173.733,122514.0,4.0
711,7FrZ7P6NCaBT3yqq7Dc8Mm,BTS,Like (Slow Jam Remix),Skool Luv Affair (Special Edition),52,0.527,0.673,0.0,-5.401,0.0,0.196,0.334,0.0,0.159,0.657,99.606,232692.0,4.0
712,5JZbs20da6C4DfsPkyR0X0,BTS,Just One Day - Japanese Ver.,Wake Up (Standard Edition),41,0.526,0.486,11.0,-6.321,0.0,0.114,0.0931,0.0,0.0895,0.368,94.875,333547.0,4.0
713,5ajpyr32JgFtvW0nzvgva4,BTS,Iine!Pt.2 - Ano Bashode -,Wake Up (Standard Edition),54,0.684,0.717,11.0,-5.765,0.0,0.151,0.478,0.0,0.367,0.861,95.039,235467.0,4.0
714,0KFNlFyyYU3i4JRhNR0V14,BTS,Outro.,Wake Up (Standard Edition),44,0.679,0.7,2.0,-5.724,1.0,0.079,0.696,1.67e-05,0.209,0.786,96.059,96493.0,4.0
715,4Eqo5hcqVnaAfL4J4W5Jjl,BTS,Reflection,Wings,57,0.56,0.607,2.0,-7.991,1.0,0.076,0.0135,1.63e-06,0.2,0.27,73.995,233917.0,4.0
716,0ma7lbs8BsVIv2kSaqOsDI,BTS,2! 3!,Wings,63,0.439,0.928,7.0,-4.096,1.0,0.233,0.0254,0.0,0.1,0.599,169.928,272537.0,4.0
717,51VVGOs2dv8dQhycnxr9pa,BTS,A Supplementary Story : You Never Walk Alone,YOU NEVER WALK ALONE,0,0.695,0.903,8.0,-4.788,1.0,0.152,0.00596,0.0,0.0668,0.59,127.99,156061.0,4.0
718,2aTDPjGFdyBfc3lKLAAaoI,BTS,Good Day,Youth,55,0.611,0.89,6.0,-3.711,1.0,0.0451,0.0106,0.0,0.075,0.665,94.956,267507.0,4.0
719,3UvbL9zd4XTsCL8O6Qp2bR,BTS,Wishing On A Star,Youth,52,0.543,0.832,8.0,-4.717,1.0,0.209,0.0168,0.0,0.0398,0.636,179.963,271760.0,4.0
720,2offgVA6h500KKIvUYU5kP,BTS,For You,Youth,59,0.548,0.809,4.0,-4.533,1.0,0.185,0.44,0.0,0.102,0.574,165.892,284587.0,4.0
721,5KLKbUVfdHOTCDybf61LEW,BTS,Introduction : Youth,Youth,47,0.563,0.909,6.0,-5.321,0.0,0.086,0.00148,0.0028,0.364,0.547,87.01,138973.0,4.0
722,6U9CIiff9k1e30UksmEKeX,BTS,이사 Moving On,"화양연화 The Most Beautiful Moment In Life, Pt. 1",0,0.684,0.914,0.0,-3.199,1.0,0.203,0.0128,0.0,0.0543,0.929,159.986,292569.0,4.0
723,08eReCl8B3bV1GA247IGc2,BTS,Hold Me Tight,The Most Beautiful Moment in Life Pt.1,59,0.631,0.728,6.0,-5.111,1.0,0.284,0.0511,0.0,0.171,0.395,139.977,274992.0,4.0
724,43hiD0QEeUysuWqDzd8GwA,BTS,Epilogue: Young Forever,The Most Beautiful Moment in Life: Young Forever,66,0.606,0.815,5.0,-3.818,0.0,0.231,0.04,0.0,0.119,0.386,88.062,171803.0,4.0
725,6WAKgjqoVT0nwPkfL04HBl,BTS,Miss Right,Skool Luv Affair (Special Edition),58,0.721,0.835,1.0,-4.926,1.0,0.211,0.371,0.0,0.0765,0.855,92.97,241375.0,4.0
726,3gpU0uqDonMBKEcJu4Rzsf,BTS,Singularity,Love Yourself 結 'Answer',70,0.775,0.271,1.0,-9.131,0.0,0.092,0.554,0.00285,0.112,0.204,104.001,196998.0,3.0
727,3HhVmd5y8BI1s2R4z9rQKW,BTS,Her,Love Yourself 結 'Answer',60,0.481,0.927,3.0,-5.704,1.0,0.27,0.317,0.0,0.0583,0.448,88.931,228613.0,4.0
728,73ipE4lfZ53pvBbJPXkiEK,RM,seoul (prod. HONNE),mono.,69,0.587,0.664,0.0,-8.63,1.0,0.0645,0.344,2.47e-05,0.324,0.453,99.8,275955.0,4.0
729,0UDCfleTgwihlnOUxbzokR,BTS,Awake,Wings,64,0.357,0.498,3.0,-6.589,1.0,0.0332,0.023,1.99e-06,0.269,0.339,142.816,226161.0,4.0
730,5fCDWDX2Kv9jc1s7nZfzOi,RM,forever rain,mono.,64,0.389,0.591,7.0,-8.437,1.0,0.0622,0.0307,6.53e-05,0.392,0.252,138.902,271806.0,4.0
731,7DKYA93lgKbhxzqE2ojtCS,RM,everythingoes,mono.,64,0.467,0.722,5.0,-5.819,1.0,0.0303,0.143,2.91e-06,0.128,0.14,92.014,222494.0,4.0
732,4dF0mDPTlpjThf1mJyK83B,RM,tokyo,mono.,64,0.447,0.263,5.0,-13.754,0.0,0.0342,0.828,0.0049,0.118,0.0721,147.161,208937.0,4.0
733,5Zlo5ZYjrr6DwQw1kBi5bA,RM,moonchild,mono.,68,0.504,0.869,9.0,-5.576,0.0,0.213,0.0254,0.0,0.0659,0.19,157.992,205833.0,4.0
734,7hjWFO88DN3FroDMRIcehn,RM,uhgood,mono.,60,0.536,0.559,0.0,-6.826,1.0,0.0501,0.00135,0.016,0.132,0.0964,85.971,194384.0,4.0
735,5Qg0xK4s85tINbQcJD3GDq,RM,badbye,mono.,60,0.241,0.536,7.0,-8.88,1.0,0.0432,0.0948,0.0107,0.296,0.229,142.129,112607.0,4.0
736,626lrZfNIlthgrUfjvRYrh,BTS,Stigma,Wings,67,0.583,0.475,0.0,-5.556,0.0,0.0846,0.148,0.0,0.139,0.332,136.034,216063.0,4.0
737,1OqDvYVDhJyFZny7XlfIyZ,BTS,Let Go,FACE YOURSELF,70,0.558,0.863,4.0,-3.53,1.0,0.178,0.17,0.0,0.289,0.388,173.908,299707.0,4.0
